material;id_tienda;stock_restaurado
000000000000544058;3092;75
000000000000663243;3206;81
000000000000612667;3225;132
000000000645975002;3172;439
000000000000639787;3086;33
000000000000623176;3180;80
000000000400183001;3193;33
000000000000141820;3225;30
000000000000611421;3093;346
000000000400185004;3225;161
000000000000598867;3187;223
000000000000191021;3206;66
000000000000203455;3187;1797
000000000000760902;3206;102
000000000000179977;3180;124
000000000000055532;3223;214
000000000000900825;3206;681
000000000000024599;3074;282
000000000000629761;3212;250
000000000000132599;3094;36
000000000000004900;3187;432
000000000000173898;3086;79
000000000000004898;3212;101
000000000000567913;3225;20
000000000000533071;3225;39
000000000000286465;3225;35
000000000000616492;3093;78
000000000000649041;3074;201
000000000000611123;3180;11
000000000000060385;3093;242
000000000000612882;3223;42
000000000000604435;3193;271
000000000000667385;3206;81
000000000000749097;3187;450
000000000000863277;3098;10
000000000000052657;3187;59
000000000000158375;3074;177
000000000000621033;3225;340
000000000000176169;3085;132
000000000000146224;3225;7
000000000000007484;3098;144
000000000634901001;3089;60
000000000000007390;3193;3100
000000000000883202;3089;42
000000000000635466;3180;185
000000000650059002;3093;192
000000000000062405;3187;1254
000000000000571232;3094;290
000000000000614358;3211;13
000000000665091002;3180;24
000000000000612667;3212;320
000000000000648145;3091;113
000000000000146214;3094;25
000000000000568818;3180;18
000000000000641109;3225;25
000000000000171547;3088;91
000000000000877304;3074;173
000000000000739961;3187;47
000000000000667692;3193;87
000000000000985415;3223;1169
000000000000754764;3212;58
000000000000192068;3187;20
000000000000059685;3212;34
000000000631366001;3074;12
000000000000598867;3088;274
000000000000166754;3074;54
000000000000059809;3088;340
000000000000652880;3187;21
000000000000156146;3098;160
000000000000342159;3091;12
000000000400433001;3086;75
000000000000752668;3193;122
000000000000191112;3223;47
000000000000358335;3206;1031
000000000000565453;3193;30
000000000000252158;3091;106
000000000000182571;3180;71
000000000000287807;3206;25
000000000000712440;3223;376
000000000000655578;3091;23
000000000000598865;3074;389
000000000000009130;3094;226
000000000000759336;3193;2422
000000000000967746;3085;15
000000000000010584;3212;50
000000000000638934;3089;87
000000000000639936;3085;76
000000000000961236;3187;17
000000000000203383;3098;25
000000000000665477;3085;45
000000000000654237;3091;23
000000000000629295;3092;80
000000000000666016;3098;43
000000000000008591;3206;33
000000000000172456;3225;22
000000000645975005;3093;710
000000000401862004;3092;16
000000000000010525;3094;33
000000000000176788;3091;34
000000000000141269;3093;64
000000000000146528;3086;42
000000000000561155;3093;448
000000000000164853;3172;172
000000000000561523;3098;12
000000000000647736;3193;303
000000000400071001;3206;97
000000000000760476;3094;9932
000000000000146986;3225;87
000000000000007407;3223;583
000000000000528751;3098;42
000000000000604494;3093;6
000000000665922001;3223;43
000000000000960218;3211;88
000000000000665365;3093;122
000000000000031911;3211;122
000000000000662371;3212;56
000000000648870004;3212;119
000000000000623020;3206;20
000000000000506264;3206;53
000000000000133229;3088;155
000000000000213180;3074;71
000000000000006442;3187;6225
000000000000640873;3193;65
000000000000215380;3092;1629
000000000000180013;3206;23
000000000000622173;3086;72
000000000000666101;3074;502
000000000000629771;3094;164
000000000000281009;3187;80
000000000000639546;3206;138
000000000000652481;3094;55
000000000000007515;3211;106
000000000000163039;3092;60
000000000000198342;3206;112
000000000000180004;3093;85
000000000000660822;3093;6
000000000400218002;3098;166
000000000000158522;3098;27
000000000000630078;3086;24
000000000400261002;3172;375
000000000000901361;3211;72
000000000000218488;3180;46
000000000000211077;3092;200
000000000000568929;3088;31
000000000000216960;3074;75
000000000000007448;3193;454
000000000000533071;3193;38
000000000000626753;3193;75
000000000400069002;3172;145
000000000000141404;3074;20
000000000000649345;3086;222
000000000000139922;3193;53
000000000000622989;3092;70
000000000000864253;3193;134
000000000000899948;3092;1350
000000000000533071;3092;54
000000000000024733;3211;4947
000000000400329001;3211;366
000000000000503540;3085;106
000000000000665610;3086;14
000000000000604342;3074;193
000000000000135488;3094;381
000000000000760476;3212;4821
000000000000024729;3223;6978
000000000000134123;3093;22
000000000000191004;3074;40
000000000000152047;3180;150
000000000000982844;3088;118
000000000000900820;3094;607
000000000000018123;3074;281
000000000000005724;3094;176
000000000000639788;3085;43
000000000000900826;3089;523
000000000000667696;3206;42
000000000000647125;3092;59
000000000000008892;3091;125
000000000000966828;3225;86
000000000000638916;3172;150
000000000000053845;3093;763
000000000000181263;3094;28
000000000000010524;3085;125
000000000650100001;3093;148
000000000000635684;3089;37
000000000000006490;3094;110
000000000000650655;3089;63
000000000000358391;3094;682
000000000000637670;3092;230
000000000000688938;3211;51
000000000000639039;3172;588
000000000000135092;3187;121
000000000000623256;3206;42
000000000000567913;3193;11
000000000000661594;3085;36
000000000000640143;3211;60
000000000000176198;3085;26
000000000000638916;3187;83
000000000000163039;3089;38
000000000645975002;3086;238
000000000636515002;3094;60
000000000000059685;3089;55
000000000648444001;3212;68
000000000000665273;3225;34
000000000000154633;3223;31
000000000000006449;3206;123
000000000000623176;3093;60
000000000000636577;3098;161
000000000000615396;3093;67
000000000000145238;3088;375
000000000000786457;3172;20
000000000000631323;3089;31
000000000000648980;3223;140
000000000649484002;3172;45
000000000000214188;3172;155
000000000000629712;3187;21
000000000402197001;3206;16
000000000000651990;3089;85
000000000000119092;3211;63
000000000000638620;3088;30
000000000000648980;3092;175
000000000000007484;3206;141
000000000000132115;3180;71
000000000000203383;3091;10
000000000000648979;3086;210
000000000000158525;3206;113
000000000000134121;3223;14
000000000400185004;3187;125
000000000000053891;3094;1047
000000000000598865;3094;480
000000000000052720;3074;15
000000000000006442;3074;3223
000000000000766964;3091;17
000000000000017707;3089;153
000000000000652880;3086;25
000000000000005963;3085;3261
000000000000749098;3223;3029
000000000000604495;3225;10
000000000000035246;3092;264
000000000000006444;3223;503
000000000000177512;3074;1679
000000000402135002;3223;73
000000000000006129;3098;257
000000000000009674;3091;78
000000000000647173;3098;43
000000000000004909;3193;20
000000000000178087;3091;37
000000000000661975;3172;114
000000000000665263;3187;165
000000000000203297;3225;15
000000000000618365;3225;17
000000000000585347;3187;105
000000000000005861;3091;97
000000000000667803;3074;36
000000000000046939;3206;141
000000000000358032;3193;63
000000000000160867;3088;105
000000000648870004;3086;74
000000000402163002;3223;477
000000000000014362;3091;41
000000000000665273;3074;21
000000000000253327;3089;55
000000000000170132;3172;166
000000000000179983;3091;23
000000000000668188;3193;75
000000000000174295;3085;91
000000000000141270;3086;243
000000000000640873;3089;43
000000000000031416;3089;17
000000000000007605;3085;155
000000000000666015;3086;22
000000000648870004;3193;66
000000000000639855;3091;67
000000000000291653;3187;47
000000000000572390;3092;20
000000000000598867;3074;273
000000000000639039;3193;197
000000000000566339;3193;127
000000000000900818;3223;5716
000000000000824569;3225;53
000000000000627253;3206;100
000000000000641385;3094;91
000000000401861010;3098;16
000000000000641093;3093;27
000000000000957753;3193;28
000000000000623176;3098;89
000000000000006466;3074;167
000000000000007390;3088;3086
000000000000566344;3074;204
000000000000573622;3225;98
000000000000731782;3225;493
000000000000781199;3074;47
000000000000623107;3094;30
000000000639107002;3180;62
000000000000544491;3180;16
000000000000604495;3193;22
000000000000640960;3085;151
000000000000181878;3088;75
000000000000638934;3172;188
000000000000718537;3212;2093
000000000000031356;3085;39
000000000000006486;3223;71
000000000000213571;3093;156
000000000000638532;3098;316
000000000000351786;3086;331
000000000000358358;3094;8187
000000000000018112;3092;64
000000000000510814;3098;140
000000000000601607;3206;20
000000000000198491;3094;642
000000000000665715;3212;34
000000000000739681;3094;256
000000000648870002;3088;72
000000000000188148;3086;987
000000000000765475;3206;65
000000000000639038;3089;40
000000000000706502;3225;12
000000000616726002;3180;68
000000000000200148;3223;24
000000000000007484;3085;67
000000000400329001;3193;997
000000000000215264;3206;16
000000000000622002;3074;112
000000000000017664;3187;41
000000000000052531;3187;274
000000000000355621;3211;311
000000000000692549;3088;22
000000000000006128;3094;29
000000000000010591;3223;88
000000000668910001;3089;49
000000000000899946;3211;2564
000000000000291510;3223;23
000000000000057969;3091;639
000000000000180049;3098;52
000000000000648504;3187;12
000000000000505749;3223;64
000000000000173898;3089;49
000000000402613002;3093;2532
000000000000635301;3098;24
000000000000180027;3088;78
000000000000645721;3193;167
000000000000179987;3089;38
000000000000628711;3086;572
000000000000342158;3172;36
000000000400329001;3172;731
000000000402629001;3091;612
000000000000178369;3187;30
000000000000133229;3223;420
000000000000164153;3098;54
000000000000006519;3223;913
000000000000013241;3094;92
000000000000052294;3223;81
000000000000154820;3225;18
000000000000005758;3093;30
000000000000009228;3094;451
000000000000024197;3225;110
000000000000358335;3085;1388
000000000000165524;3180;49
000000000000615003;3172;88
000000000000663156;3180;270
000000000000666102;3093;334
000000000000688937;3091;58
000000000000631249;3088;163
000000000000278354;3091;26
000000000000603916;3212;256
000000000000577057;3211;62
000000000000010688;3098;164
000000000000667803;3092;64
000000000000163401;3206;72
000000000000119092;3225;31
000000000000005756;3206;1140
000000000000010217;3212;137
000000000000883205;3223;40
000000000000015532;3180;79
000000000000007407;3212;227
000000000654770001;3206;71
000000000000955613;3086;11
000000000000570705;3172;55
000000000000568929;3089;28
000000000000648349;3172;36
000000000000198342;3085;78
000000000000056986;3211;108
000000000000629295;3187;46
000000000000358031;3225;92
000000000000561188;3085;5
000000000000203455;3212;41
000000000000607896;3093;24
000000000000006516;3211;74
000000000000900816;3180;3144
000000000000615835;3193;113
000000000000625401;3206;32
000000000402629003;3193;594
000000000000054189;3089;1503
000000000000009452;3091;13
000000000000624684;3092;194
000000000619006002;3180;35
000000000000059809;3092;340
000000000000179744;3223;21
000000000000010662;3223;24
000000000000210393;3212;295
000000000000655096;3094;9
000000000000055532;3187;221
000000000000189557;3187;117
000000000000611420;3180;258
000000000000645453;3206;25
000000000000667263;3098;70
000000000000549591;3211;87
000000000000217412;3094;62
000000000000059685;3193;80
000000000000199738;3193;240
000000000400055004;3098;364
000000000000991226;3172;86
000000000000351785;3187;94
000000000000124981;3094;162
000000000000612888;3180;24
000000000000665741;3089;127
000000000000023776;3093;57
000000000000010680;3093;94
000000000000520463;3092;41
000000000000605405;3092;68
000000000000182689;3098;37
000000000000661854;3098;131
000000000000133333;3092;438
000000000000121949;3088;45
